Year	DOY	Time	LAI	f_g	skyl	VZA	SZA	SAA	L_sky	Rn_model	Rn_sw_veg	Rn_sw_soil	Rn_lw_veg	Rn_lw_soil	Tc	Ts	Tac	LE_model	H_model	LE_c	H_c	LE_s	H_s	flag	zo	d	G_model	R_s	R_x	R_a	u_friction	L	n_iterations
1990.0	210.0	17.5	0.5	1.0	0.734798196818	0.0	60.9568914035	272.220294324	381.292660862	186.603168286	195.993818877	102.659536901	-29.4648379924	-82.5853494999	308.503797203	307.368820341	306.576781899	26.8596480281	152.717554667	26.8596480281	139.669332857	0.0	13.0482218106	3	0.0625	0.325	7.02596559032	69.2660955193	15.7438115447	20.3745118748	0.438487526532	-48.1759969687	3
1990.0	210.0	18.5	0.5	1.0	1.0	0.0	72.8566095485	280.693734231	376.382969511	-19.3977053033	30.8982426621	17.7762251633	-38.5588758216	-29.5132973071	301.835305087	299.852313064	301.838044555	-3.934544805	-11.355185248	-7.51912910478	-0.141504054741	3.58458429978	-11.2136811932	0	0.0625	0.325	-4.10797525031	203.088688512	22.2031423696	51.7072456799	0.203894349335	64.3242335071	6
1990.0	210.0	19.5	0.5	1.0	1.0	0.0	84.4314646959	289.122496403	344.472945852	-74.8498186787	1.03702967168	0.605501022272	-36.1746877941	-40.3176615785	296.487217757	296.664019214	296.779471096	0.0	-38.6092540562	0	-35.1376581224	0.0	-3.47159593372	5	0.0625	0.325	-36.2405646225	38.8073069948	9.70573276241	8.78091142322	1.11998447053	3217.79959213	2
1990.0	210.0	20.5	0.5	1.0	1.0	0.0	95.4076261417	298.165489923	340.762613341	-70.5495356383	0.0	0.0	-36.4621296626	-34.0874059758	295.679233576	294.303536894	295.715566935	-29.6238027315	-28.9951408153	-33.0646003559	-3.3975293067	3.44079762436	-25.5976115086	0	0.0625	0.325	-11.9305920915	64.5873237503	12.5211789052	14.7161890763	0.671034341384	856.36440283	3
1990.0	210.0	21.5	0.5	1.0	1.0	0.0	105.428295777	308.428379701	343.437729654	-63.0826029022	0.0	0.0	-38.6431088501	-24.4394940522	295.787255638	292.893581172	295.832627663	-18.1543734654	-36.3744065186	-35.3051231638	-3.33798568627	17.1507496984	-33.0364208323	0	0.0625	0.325	-8.55382291826	103.982466794	15.8873562554	24.657951332	0.410045670668	161.596749985	4
1990.0	210.0	22.5	0.5	1.0	1.0	0.0	113.993343846	320.494468615	339.546625891	-56.7749107122	0.0	0.0	-35.0576144378	-21.7172962744	293.71996784	291.149380714	293.757642163	17.5763197094	-66.7501767256	-30.9892471779	-4.06836725991	48.5655668873	-62.6818094657	0	0.0625	0.325	-7.60105369605	49.0127840213	10.9075261326	11.158615988	0.884554088696	935.42841118	3
1990.0	210.0	23.5	0.5	1.0	1.0	0.0	120.427932635	334.765399363	338.075218934	-52.1383657571	0.0	0.0	-35.6384017007	-16.4999640563	293.074787282	289.740428329	293.120190038	21.9714932039	-68.3348715412	-31.2835661092	-4.35483559152	53.2550593131	-63.9800359497	0	0.0625	0.325	-5.77498741971	62.3160803386	12.2990520776	14.3250108191	0.692979416682	441.277611627	3
1990.0	211.0	0.5	0.5	1.0	1.0	0.0	124.214398694	8.96429091304	333.612544067	-50.7710763343	0.0	0.0	-35.0129820893	-15.758094245	291.99686296	288.63899433	292.063137429	-4.38701300051	-40.8687303481	-30.2603891922	-4.75259289716	25.8733761917	-36.1161374509	0	0.0625	0.325	-5.51533298575	112.204381172	16.5035161915	27.1296467817	0.376980731127	115.050561903	5
1990.0	211.0	1.5	0.5	1.0	1.0	0.0	124.286797991	8.27576631611	330.142262613	-51.5199989432	0.0	0.0	-27.0667951778	-24.4532037654	287.081735555	291.491426095	287.773056513	0.0	-15.4208572866	0	-27.0667951778	0.0	11.6459378912	5	0.0625	0.325	-36.0991416565	379.326294922	30.3443647919	317.17706576	0.045071925324	1.64625526245	999
1990.0	211.0	2.5	0.5	1.0	1.0	0.0	120.870184653	24.6948695197	332.194910775	-45.3020292872	0.0	0.0	-32.0022567206	-13.2997725666	290.515454421	287.43138934	290.65678799	-24.6592233032	-15.9878855857	-26.3953925003	-5.60686422029	1.73616919716	-10.3810213654	0	0.0625	0.325	-4.6549203983	368.789414945	29.9199456197	112.342481861	0.0752745068613	5.62720299509	999
