Year	DOY	Time	LAI	f_g	skyl	VZA	SZA	SAA	L_sky	Rn_model	Rn_sw_veg	Rn_sw_soil	Rn_lw_veg	Rn_lw_soil	Tc	Ts	Tac	LE_model	H_model	LE_c	H_c	LE_s	H_s	flag	zo	d	G_model	R_s	R_x	R_a	u_friction	L	n_iterations
1990.0	216.0	16.5	0.5	1.0	0.6371686594410254	0.0	55.83416117783948	269.7867886687901	385.5809287599076	296.8325282057504	273.7824899948143	123.57107230191278	-62.09513312661049	-38.42590096436618	305.6628435531067	309.2684440439655	0	153.8886677733185	99.94386043243188	147.06782671102184	64.61953015718196	6.8208410622966795	35.32433027524992	3	0.12963007746071073	0.17135885016248636	43.0	114.4891147209904	6.900806802388156	21.086320255724793	0.29705334051295174	-18.050716013763417	0
1990.0	216.0	19.5	0.5	1.0	1.0	0.0	93.1726816178422	292.2794647130423	345.0351473539936	-76.1856272367228	0.5532359890626178	0.25369390608032255	-78.93865117947593	1.9460940476101882	296.24085383996055	294.42017400924135	0	65.06842509103632	-29.254052327759123	-74.17633773986756	-4.20907745054575	139.24476283090388	-25.044974877213374	0	0.12963007746071073	0.17135885016248636	-112.0	75.01566766456467	4.062229772514892	8.464084047147301	0.85724548959386	1987.8037972157567	0
1990.0	216.0	20.5	0.5	1.0	1.0	0.0	104.57088030193124	301.10055373262543	344.36373431603556	-73.02938410703675	0.0	0.0	-72.83443660288813	-0.19494750414861528	295.2786533621189	294.0383606222666	0	25.002453125658306	-12.031837232695054	-68.067108631893	-4.767327970995129	93.06956175755131	-7.264509261699925	0	0.12963007746071073	0.17135885016248636	-86.0	180.1972792163571	6.295969420545638	20.6508452211978	0.3568691105325118	344.009489567629	0
1990.0	216.0	21.5	0.5	1.0	1.0	0.0	114.8451576231525	311.7467854423048	345.02157500104846	-65.51296246531756	0.0	0.0	-73.71975539287779	8.20679292756023	294.3606877707539	291.84665604063497	0	36.8813709135829	-15.394333378900448	-68.26631083534947	-5.453444557528315	105.14768174893237	-9.940888821372134	0	0.12963007746071073	0.17135885016248636	-87.0	263.2934943765602	7.61041885195036	31.850736728938493	0.24424015073592711	88.64862652946572	0
1990.0	216.0	22.5	0.5	1.0	1.0	0.0	123.34136315920975	324.9959125180251	344.4390198278065	-63.65620452264611	0.0	0.0	-67.23460044336431	3.578395920718208	293.7019688931566	292.12897194594683	0	32.55011801491414	-16.206322537560247	-61.50670481159931	-5.727895631765003	94.05682282651345	-10.478426905795244	0	0.12963007746071073	0.17135885016248636	-80.0	158.3792994973967	5.902523219884266	18.136507023272298	0.40603060474691055	373.64508140207016	0
1990.0	216.0	23.5	0.5	1.0	1.0	0.0	129.13361888803226	341.2960682000069	344.43594762118664	-58.11644485666854	0.0	0.0	-65.98944881245139	7.873003955782849	292.84894075466127	290.66605438725117	0	47.27286237387284	-23.38930723054137	-59.66926848767325	-6.320180324778132	106.94213086154609	-17.069126905763238	0	0.12963007746071073	0.17135885016248636	-82.0	134.0399582465812	5.430072614196405	15.336593183186379	0.4797587495216953	427.44357572417675	0
1990.0	217.0	0.5	0.5	1.0	1.0	0.0	131.51310571797316	0.07176923962159197	343.47240014987284	-57.840525997968	0.0	0.0	-63.23540048289229	5.394874484924287	292.4976038740128	290.81766950278455	0	17.162036033354482	-4.002562031322489	-56.91176416275229	-6.323636320139997	74.07380019610677	2.321074288817508	0	0.12963007746071073	0.17135885016248636	-71.0	169.8892914196041	6.793897561069266	23.40058920372213	0.30647580178208633	810.3775890324866	0
1990.0	217.0	1.5	0.5	1.0	1.0	0.0	129.43843127752743	18.6470469217298	343.01375773079246	-54.335074021109506	0.0	0.0	-68.03409232708867	13.699018305979166	292.1058066644751	288.9824710310831	0	31.077610178629634	-10.412684199739143	-61.0904565049178	-6.943635822170868	92.16806668354744	-3.469048377568275	0	0.12963007746071073	0.17135885016248636	-75.0	295.7196202457038	8.065449294587234	34.892320129473305	0.21745883043164185	97.5329330372637	0
1990.0	217.0	2.5	0.5	1.0	1.0	0.0	123.64769933545865	35.042144461900726	341.73336147640146	-52.38466570800064	0.0	0.0	-67.58384435163948	15.199178643638845	291.5419095461046	288.2323632645799	0	32.27455567823585	-10.659221386236492	-60.2835151902432	-7.300329161396286	92.55807086847905	-3.358892224840206	0	0.12963007746071073	0.17135885016248636	-74.0	370.07949591489864	9.022689398783653	45.372868807566554	0.173764943651749	48.78937053289701	0
1990.0	217.0	3.5	0.5	1.0	1.0	0.0	115.1399541544223	48.351552510678225	337.8035947294978	-53.292485475819774	0.0	0.0	-68.26900368236647	14.9765182065467	291.0365626831537	287.6016246773309	0	39.005374022483515	-15.29785949830329	-60.23068294857972	-8.038320733786753	99.23605697106323	-7.259538764516536	0	0.12963007746071073	0.17135885016248636	-77.0	183.47546133168538	6.352980020401436	21.083434805464012	0.35049287947049584	266.6741357654201	0
1990.0	217.0	4.5	0.5	1.0	1.0	0.0	104.85034612813642	59.03324614939912	334.676660496705	-54.09737552046265	0.0	0.0	-64.75415142837225	10.656775907909605	290.4212436050734	287.7707537889102	0	31.66287394422757	-11.760249464690219	-56.439564456520074	-8.314586971852183	88.10243840074764	-3.4456624928380357	0	0.12963007746071073	0.17135885016248636	-74.0	151.45548887052416	5.772062219686413	17.140131054256717	0.4245923553770606	624.260488503841	0
1990.0	217.0	5.5	0.5	1.0	1.0	0.0	93.43771359268368	67.8776634544547	334.2324211531822	-50.81618306879573	1.106472324126032	0.5073875562537961	-64.39403860668521	11.963995657509656	290.0635085797826	287.23468542663664	0	31.337287627257503	-12.15347069605324	-54.89292242361713	-8.394643858942056	86.23021005087463	-3.758826837111185	0	0.12963007746071073	0.17135885016248636	-70.0	190.27804706314717	6.469680561016775	21.71274220640113	0.33796249092770353	301.43940465957894	0
1990.0	217.0	6.5	0.5	1.0	0.8258025041675519	0.0	81.32758669258996	75.61812154152257	338.23878653672836	16.248826273995682	50.03453742227132	17.935027346220796	-61.62981638466383	9.909077890167396	290.6296937524169	288.15598280438707	0	61.198219792995175	-1.9493935189995024	-10.135047457961203	-1.4602315044313094	71.33326725095638	-0.48916201456819297	0	0.12963007746071073	0.17135885016248636	-43.0	711.5128201278297	12.510649590887967	88.14213792294511	0.0903804414132225	-22.437337957835517	0
